Temperature,Humidity,Wind Speed,Pressure,Precipitation,State,Month,Year,RainFall,Visitors
32.26666667,48.1,18.66666667,29.79766667,0.003333333,daman-and-diu,april,2016,0.0,118.4008
32.80645161,62.35483871,21.5483871,29.72935484,0.058064516,daman-and-diu,may,2016,0.0,105.4932
31.33333333,70.96666667,23.36666667,29.645,3.4,daman-and-diu,june,2016,200.6,109.3944
28.74193548,78.64516129,25.93548387,29.59870968,4.312903226,daman-and-diu,july,2016,621.2,146.7668
27.58064516,82.61290323,24.0,29.65774194,2.596774194,daman-and-diu,august,2016,591.5,130.4222
27.76666667,79.96666667,18.1,29.764,4.116666667,daman-and-diu,september,2016,390.0,121.6354
28.32258065,65.96774194,12.29032258,29.83354839,2.270967742,daman-and-diu,october,2016,54.2,148.35399999999998
28.13333333,39.6,13.46666667,29.913,0.0,daman-and-diu,november,2016,0.0,175.65600000000003
26.61290323,39.80645161,14.80645161,29.94,0.0,daman-and-diu,december,2016,0.0,204.275
16.70967742,48.77419355,7.0,30.02419355,0.003225806,delhi,january,2016,0.0,86142.366
20.4137931,38.24137931,9.0,29.98034483,0.010344828,delhi,february,2016,1.1,86575.76399999998
27.87096774,33.16129032,9.838709677,29.85741935,0.106451613,delhi,march,2016,17.9,82528.91399999999
34.86666667,16.6,10.9,29.676,0.023333333,delhi,april,2016,0.1,60384.408
38.19354839,22.35483871,10.06451613,29.55129032,0.209677419,delhi,may,2016,22.5,53801.53199999999
38.56666667,33.83333333,10.03333333,29.493,0.73,delhi,june,2016,59.7,55791.14399999999
33.41935484,61.22580645,7.838709677,29.44580645,1.912903226,delhi,july,2016,312.0,74851.068
32.06451613,65.41935484,9.451612903,29.53096774,1.264516129,delhi,august,2016,103.1,66515.32199999999
32.76666667,49.96666667,7.833333333,29.642,0.096666667,delhi,september,2016,48.0,62034.054
30.58064516,26.74193548,7.0,29.77096774,0.0,delhi,october,2016,3.5,75660.54
24.66666667,21.63333333,8.266666667,29.92833333,0.0,delhi,november,2016,0.0,89584.56
19.32258065,34.41935484,7.838709677,29.99903226,0.0,delhi,december,2016,0.0,104180.25
28.25806452,56.19354839,8.612903226,29.91677419,0.006451613,goa,january,2016,0.0,23224.6575
28.82758621,62.55172414,8.655172414,29.89034483,0.072413793,goa,february,2016,0.0,23341.505
30.25806452,66.51612903,8.258064516,29.85677419,0.0,goa,march,2016,0.0,22250.4425
31.1,69.53333333,8.966666667,29.80233333,0.016666667,goa,april,2016,0.1,16280.11
31.06451613,73.4516129,8.967741935,29.77193548,0.174193548,goa,may,2016,8.8,14505.315
28.03333333,81.76666667,9.766666667,29.747,10.00666667,goa,june,2016,1213.8,15041.73
26.38709677,88.48387097,13.29032258,29.74483871,3.625806452,goa,july,2016,966.8,20180.435
26.38709677,87.38709677,11.19354839,29.77709677,2.480645161,goa,august,2016,483.1,17933.0525
26.76666667,84.36666667,9.8,29.81066667,1.79,goa,september,2016,296.6,16724.8675
27.80645161,74.80645161,6.580645161,29.83290323,0.590322581,goa,october,2016,85.8,20398.675
28.76666667,56.9,7.333333333,29.87433333,0.18,goa,november,2016,9.3,24152.7
28.61290323,54.03225806,8.612903226,29.88645161,0.490322581,goa,december,2016,0.9,28087.8125
24.51612903,36.96774194,11.0,29.97967742,0.0,gujarat,january,2016,0.0,11739.008699999998
27.37931034,28.06896552,13.93103448,29.9337931,0.0,gujarat,february,2016,0.0,11798.0698
31.80645161,31.93548387,13.38709677,29.87193548,0.0,gujarat,march,2016,0.4,11246.5873
33.9,37.53333333,16.5,29.777,0.006666667,gujarat,april,2016,0.0,8228.855599999999
35.70967742,47.06451613,20.93548387,29.69354839,0.051612903,gujarat,may,2016,0.8,7331.7774
34.23333333,56.9,21.13333333,29.611,1.36,gujarat,june,2016,31.0,7602.9108
29.67741935,75.12903226,20.19354839,29.56290323,2.55483871,gujarat,july,2016,173.7,10200.2926
28.29032258,78.74193548,19.61290323,29.62290323,2.074193548,gujarat,august,2016,253.7,9064.3429
29.46666667,70.8,15.9,29.74,0.413333333,gujarat,september,2016,79.5,8453.6603
30.25806452,54.5483871,9.806451613,29.82419355,0.648387097,gujarat,october,2016,65.7,10310.603
28.93333333,26.06666667,9.1,29.923,0.0,gujarat,november,2016,0.0,12208.092
26.4516129,32.61290323,10.70967742,29.95451613,0.0,gujarat,december,2016,0.0,14197.1125
17.35483871,42.41935484,7.387096774,30.02419355,0.022580645,haryana,january,2016,0.0,11316.7422
21.0,32.4137931,9.034482759,29.98758621,0.075862069,haryana,february,2016,1.1,11373.678800000002
27.64516129,33.83870968,10.29032258,29.86258065,0.467741935,haryana,march,2016,20.7,10842.0338
34.76666667,16.73333333,11.03333333,29.679,0.04,haryana,april,2016,0.6,7932.853600000001
38.90322581,20.64516129,12.19354839,29.53774194,0.2,haryana,may,2016,26.8,7068.044400000001
39.63333333,29.53333333,11.63333333,29.478,0.533333333,haryana,june,2016,34.8,7329.424800000001
35.0,53.03225806,9.967741935,29.43225806,2.212903226,haryana,july,2016,155.1,9833.3756
33.64516129,55.61290323,10.48387097,29.52225806,0.464516129,haryana,august,2016,133.8,8738.287400000001
34.23333333,40.93333333,9.233333333,29.635,0.003333333,haryana,september,2016,13.7,8149.571800000001
31.58064516,23.22580645,7.64516129,29.76806452,0.0,haryana,october,2016,5.2,9939.718
25.3,19.03333333,8.5,29.93433333,0.0,haryana,november,2016,0.0,11768.952
20.25806452,30.64516129,7.935483871,29.99258065,0.0,haryana,december,2016,0.9,13686.425
7.903225806,45.06451613,5.387096774,30.07741935,0.229032258,himachal-pradesh,january,2016,18.7,15454.9539
11.86206897,45.5862069,6.586206897,30.09827586,0.768965517,himachal-pradesh,february,2016,38.4,15532.7106
16.25806452,45.61290323,7.677419355,30.01935484,1.706451613,himachal-pradesh,march,2016,114.4,14806.6581
21.86666667,33.73333333,9.5,29.88366667,1.023333333,himachal-pradesh,april,2016,47.5,10833.6732
25.0,41.06451613,8.870967742,29.77870968,1.841935484,himachal-pradesh,may,2016,70.2,9652.6278
26.0,59.23333333,6.833333333,29.715,7.1,himachal-pradesh,june,2016,101.3,10009.5876
23.38709677,83.67741935,4.677419355,29.63741935,8.412903226,himachal-pradesh,july,2016,194.0,13429.1622
22.32258065,84.83870968,3.870967742,29.72064516,8.696774194,himachal-pradesh,august,2016,272.7,11933.6313
21.86666667,72.6,5.4,29.80366667,1.22,himachal-pradesh,september,2016,56.8,11129.639100000002
18.22580645,35.83870968,6.967741935,29.92064516,0.064516129,himachal-pradesh,october,2016,5.3,13574.391
14.13333333,27.9,6.466666667,30.05,0.003333333,himachal-pradesh,november,2016,0.0,16072.524
11.0,37.77419355,5.258064516,30.07354839,0.038709677,himachal-pradesh,december,2016,2.2,18691.1625
14.19354839,33.67741935,5.741935484,30.07645161,0.335483871,jammu-and-kashmir,january,2016,34.5,5827.277699999999
18.37931034,32.65517241,6.862068966,30.0662069,0.465517241,jammu-and-kashmir,february,2016,44.4,5856.595799999999
22.64516129,39.83870968,8.064516129,29.97580645,2.0,jammu-and-kashmir,march,2016,191.4,5582.838299999999
28.9,27.33333333,9.366666667,29.84166667,0.466666667,jammu-and-kashmir,april,2016,82.0,4084.8276
34.22580645,24.25806452,9.612903226,29.6983871,0.429032258,jammu-and-kashmir,may,2016,58.4,3639.5154
36.9,29.9,8.533333333,29.625,0.423333333,jammu-and-kashmir,june,2016,62.9,3774.1068
33.90322581,49.96774194,7.258064516,29.55225806,1.577419355,jammu-and-kashmir,july,2016,193.0,5063.4546
32.4516129,50.70967742,6.129032258,29.65483871,0.712903226,jammu-and-kashmir,august,2016,181.8,4499.5659
31.63333333,42.43333333,6.0,29.74333333,0.15,jammu-and-kashmir,september,2016,45.1,4196.421299999999
27.19354839,21.80645161,6.967741935,29.88032258,0.0,jammu-and-kashmir,october,2016,3.3,5118.213
21.36666667,17.5,6.833333333,30.017,0.006666667,jammu-and-kashmir,november,2016,0.0,6060.132
17.16129032,22.19354839,5.967741935,30.05225806,0.009677419,jammu-and-kashmir,december,2016,6.1,7047.4875
19.74193548,46.19354839,7.709677419,29.99709677,0.390322581,jharkhand,january,2016,12.6,2195.7858
25.0,42.13793103,8.310344828,29.95965517,0.389655172,jharkhand,february,2016,7.6,2206.8332
29.38709677,30.51612903,9.064516129,29.87612903,0.451612903,jharkhand,march,2016,17.5,2103.6782000000003
35.43333333,23.3,10.9,29.709,0.213333333,jharkhand,april,2016,1.0,1539.2104000000002
34.48387097,36.77419355,10.61290323,29.64419355,0.825806452,jharkhand,may,2016,72.8,1371.4116
32.7,55.66666667,10.96666667,29.6,1.466666667,jharkhand,june,2016,122.9,1422.1272
27.96774194,79.90322581,11.67741935,29.52806452,4.409677419,jharkhand,july,2016,301.0,1907.9684
26.93548387,84.74193548,11.12903226,29.57645161,6.174193548,jharkhand,august,2016,395.6,1695.4886
26.66666667,86.33333333,8.433333333,29.69,4.14,jharkhand,september,2016,287.5,1581.2602000000002
24.70967742,72.90322581,7.322580645,29.81064516,1.006451613,jharkhand,october,2016,45.6,1928.602
21.06666667,59.66666667,7.8,29.94433333,0.03,jharkhand,november,2016,0.0,2283.528
19.03225806,56.32258065,6.838709677,29.98548387,0.0,jharkhand,december,2016,0.0,2655.575
26.22580645,43.4516129,11.5483871,29.94096774,0.006451613,karnataka,january,2016,1.9,15792.767100000005
30.24137931,36.93103448,10.65517241,29.90275862,0.0,karnataka,february,2016,0.4,15872.2234
33.32258065,32.74193548,12.0,29.85774194,0.0,karnataka,march,2016,4.1,15130.3009
34.86666667,37.26666667,12.4,29.78133333,0.143333333,karnataka,april,2016,9.2,11070.4748
33.32258065,47.61290323,15.4516129,29.76032258,0.493548387,karnataka,may,2016,74.7,9863.6142
27.13333333,73.16666667,20.2,29.751,3.516666667,karnataka,june,2016,234.6,10228.3764
25.74193548,76.77419355,25.16129032,29.75258065,1.309677419,karnataka,july,2016,237.7,13722.6958
25.90322581,76.80645161,22.64516129,29.77806452,1.180645161,karnataka,august,2016,116.9,12194.4757
25.53333333,78.06666667,18.13333333,29.807,2.09,karnataka,september,2016,117.1,11372.9099
26.48387097,62.87096774,12.22580645,29.85129032,0.538709677,karnataka,october,2016,30.1,13871.099000000002
25.83333333,48.83333333,12.6,29.91,0.28,karnataka,november,2016,7.1,16423.836
25.29032258,46.35483871,13.35483871,29.92225806,0.016129032,karnataka,december,2016,16.1,19099.7125
27.93548387,62.58064516,7.0,29.91580645,0.212903226,kerala,january,2016,3.0,35470.386
29.72413793,61.0,6.068965517,29.90482759,0.179310345,kerala,february,2016,16.4,35648.844000000005
30.90322581,67.90322581,5.516129032,29.87580645,1.316129032,kerala,march,2016,22.4,33982.494000000006
30.73333333,73.86666667,6.0,29.822,2.546666667,kerala,april,2016,33.3,24864.168
29.22580645,80.29032258,5.806451613,29.7983871,6.703225806,kerala,may,2016,258.4,22153.572
26.06666667,85.56666667,7.3,29.80866667,7.586666667,kerala,june,2016,595.7,22972.824
25.83870968,85.67741935,7.225806452,29.81193548,5.774193548,kerala,july,2016,441.5,30821.028
26.16129032,83.5483871,8.419354839,29.82225806,3.209677419,kerala,august,2016,231.0,27388.662
26.4,82.53333333,8.866666667,29.836,1.546666667,kerala,september,2016,84.1,25543.434
26.61290323,83.19354839,5.709677419,29.84322581,3.922580645,kerala,october,2016,105.1,31154.34
27.13333333,74.46666667,5.133333333,29.87166667,1.2,kerala,november,2016,57.9,36887.76
26.90322581,70.96774194,6.064516129,29.88096774,0.522580645,kerala,december,2016,22.0,42897.75
20.96774194,47.25806452,5.225806452,29.99709677,0.370967742,madhya-pradesh,january,2016,11.7,12414.6351
26.13793103,35.5862069,6.379310345,29.95241379,0.065517241,madhya-pradesh,february,2016,1.0,12477.0954
31.16129032,30.22580645,6.548387097,29.86129032,0.370967742,madhya-pradesh,march,2016,9.0,11893.8729
36.86666667,17.63333333,9.0,29.712,0.04,madhya-pradesh,april,2016,0.0,8702.4588
38.19354839,22.5483871,10.96774194,29.63451613,0.135483871,madhya-pradesh,may,2016,13.4,7753.7502
36.33333333,42.63333333,9.4,29.569,1.68,madhya-pradesh,june,2016,105.8,8040.488399999999
27.87096774,83.67741935,11.96774194,29.53290323,8.070967742,madhya-pradesh,july,2016,484.7,10787.3598
26.58064516,87.51612903,11.96774194,29.59580645,4.451612903,madhya-pradesh,august,2016,424.1,9586.0317
27.86666667,83.1,7.733333333,29.694,3.653333333,madhya-pradesh,september,2016,117.7,8940.2019
26.32258065,60.35483871,6.0,29.82225806,0.925806452,madhya-pradesh,october,2016,35.6,10904.018999999998
23.43333333,39.46666667,4.266666667,29.952,0.0,madhya-pradesh,november,2016,0.0,12910.716
20.4516129,45.64516129,5.193548387,29.99032258,0.0,madhya-pradesh,december,2016,0.0,15014.2125
24.96774194,31.64516129,9.387096774,29.96645161,0.0,maharashtra,january,2016,0.2,159616.737
29.06896552,26.72413793,11.34482759,29.9137931,0.031034483,maharashtra,february,2016,2.6,160419.79799999998
32.80645161,21.80645161,11.90322581,29.85967742,0.032258065,maharashtra,march,2016,11.6,152921.223
36.03333333,18.46666667,13.56666667,29.763,0.046666667,maharashtra,april,2016,2.9,111888.756
36.19354839,28.38709677,16.06451613,29.69935484,0.135483871,maharashtra,may,2016,8.3,99691.07399999998
32.7,51.93333333,17.46666667,29.642,2.653333333,maharashtra,june,2016,197.0,103377.70799999998
27.35483871,74.5483871,18.58064516,29.63258065,3.358064516,maharashtra,july,2016,467.0,138694.626
26.90322581,75.4516129,17.29032258,29.67516129,1.94516129,maharashtra,august,2016,240.8,123248.979
26.36666667,78.23333333,15.86666667,29.751,3.23,maharashtra,september,2016,262.5,114945.453
26.51612903,58.90322581,10.03225806,29.84516129,0.677419355,maharashtra,october,2016,79.0,140194.52999999997
24.1,37.3,7.866666667,29.952,0.0,maharashtra,november,2016,0.5,165994.91999999998
23.19354839,35.38709677,8.0,29.97387097,0.0,maharashtra,december,2016,0.4,193039.875
14.22580645,74.83870968,2.903225806,29.99516129,0.064516129,manipur,january,2016,4.0,84.4533
18.89655172,71.31034483,4.137931034,29.97758621,0.193103448,manipur,february,2016,42.3,84.87819999999999
22.64516129,61.32258065,4.516129032,29.89,0.219354839,manipur,march,2016,20.0,80.9107
24.63333333,69.66666667,5.0,29.768,1.656666667,manipur,april,2016,106.5,59.2004
24.90322581,74.32258065,3.935483871,29.74580645,2.203225806,manipur,may,2016,180.1,52.7466
25.03333333,86.63333333,3.133333333,29.68,6.363333333,manipur,june,2016,360.2,54.6972
24.19354839,91.22580645,3.483870968,29.62967742,6.783870968,manipur,july,2016,381.1,73.3834
25.41935484,85.58064516,3.451612903,29.64709677,4.948387097,manipur,august,2016,208.7,65.2111
24.43333333,87.26666667,2.766666667,29.73833333,3.116666667,manipur,september,2016,310.2,60.8177
23.22580645,84.41935484,2.838709677,29.80870968,2.358064516,manipur,october,2016,112.7,74.17699999999999
19.06666667,82.16666667,3.133333333,29.931,0.886666667,manipur,november,2016,51.1,87.82800000000002
17.06451613,78.48387097,3.225806452,29.97677419,0.038709677,manipur,december,2016,0.4,102.1375
10.64516129,86.58064516,2.451612903,30.01741935,0.774193548,meghalaya,january,2016,14.0,253.3599
15.37931034,73.96551724,3.931034483,29.98586207,0.75862069,meghalaya,february,2016,2.2,254.6346
18.5483871,69.58064516,4.483870968,29.89225806,2.696774194,meghalaya,march,2016,45.3,242.7321
21.0,82.13333333,6.266666667,29.76,4.88,meghalaya,april,2016,264.7,177.60119999999998
20.64516129,89.51612903,4.161290323,29.72935484,10.8516129,meghalaya,may,2016,307.8,158.2398
22.03333333,93.86666667,4.166666667,29.663,12.48666667,meghalaya,june,2016,581.7,164.0916
22.38709677,94.80645161,5.516129032,29.59580645,12.07096774,meghalaya,july,2016,934.6,220.1502
23.03225806,92.58064516,3.903225806,29.61322581,8.832258065,meghalaya,august,2016,199.6,195.6333
21.53333333,94.63333333,3.033333333,29.713,8.386666667,meghalaya,september,2016,260.1,182.4531
19.74193548,90.32258065,2.612903226,29.79709677,7.664516129,meghalaya,october,2016,235.8,222.531
16.1,89.16666667,2.033333333,29.922,2.46,meghalaya,november,2016,34.9,263.484
13.83870968,85.06451613,2.290322581,29.96903226,0.370967742,meghalaya,december,2016,10.8,306.4125
16.0,72.74193548,3.225806452,29.98548387,0.083870968,mizoram,january,2016,1.5,0.0
21.51724138,70.13793103,3.793103448,29.9762069,0.413793103,mizoram,february,2016,31.0,0.0
25.77419355,62.70967742,3.741935484,29.90290323,0.541935484,mizoram,march,2016,63.7,0.0
28.0,71.23333333,5.066666667,29.80066667,2.476666667,mizoram,april,2016,161.6,0.0
28.16129032,76.41935484,3.870967742,29.75354839,3.25483871,mizoram,may,2016,294.1,0.0
26.9,88.36666667,3.333333333,29.712,6.69,mizoram,june,2016,352.9,0.0
25.96774194,91.38709677,4.35483871,29.65193548,7.567741935,mizoram,july,2016,345.6,0.0
26.83870968,88.83870968,3.387096774,29.66354839,6.583870968,mizoram,august,2016,359.6,0.0
26.36666667,89.06666667,2.733333333,29.74866667,5.446666667,mizoram,september,2016,417.1,0.0
25.32258065,86.93548387,2.838709677,29.80677419,2.777419355,mizoram,october,2016,146.1,0.0
21.66666667,82.23333333,2.966666667,29.911,0.99,mizoram,november,2016,60.3,0.0
19.74193548,78.74193548,3.032258065,29.95645161,0.003225806,mizoram,december,2016,0.0,0.0
16.87096774,76.77419355,2.806451613,30.01451613,1.209677419,nagaland,january,2016,20.0,84.4533
20.75862069,72.10344828,3.551724138,29.99,1.051724138,nagaland,february,2016,9.6,84.87819999999999
24.61290323,64.70967742,3.806451613,29.90096774,2.5,nagaland,march,2016,22.3,80.9107
26.63333333,74.5,4.133333333,29.76,5.836666667,nagaland,april,2016,57.1,59.2004
27.51612903,78.51612903,3.419354839,29.72451613,7.55483871,nagaland,may,2016,125.3,52.7466
29.13333333,84.53333333,3.266666667,29.657,9.003333333,nagaland,june,2016,237.3,54.6972
28.41935484,88.35483871,3.612903226,29.60548387,9.132258065,nagaland,july,2016,294.4,73.3834
30.83870968,78.83870968,3.322580645,29.61419355,5.003225806,nagaland,august,2016,244.8,65.2111
27.96666667,84.93333333,3.2,29.72266667,5.25,nagaland,september,2016,207.9,60.8177
26.4516129,79.74193548,3.032258065,29.80709677,2.264516129,nagaland,october,2016,75.1,74.17699999999999
21.63333333,78.0,2.566666667,29.935,0.5,nagaland,november,2016,67.3,87.82800000000002
19.19354839,71.93548387,3.129032258,29.98935484,0.409677419,nagaland,december,2016,3.8,102.1375
23.38709677,51.74193548,4.483870968,29.98451613,0.025806452,odisha,january,2016,2.2,2618.0523000000003
28.89655172,55.79310345,5.551724138,29.92758621,0.189655172,odisha,february,2016,16.7,2631.2242
32.96774194,46.22580645,5.548387097,29.84935484,0.161290323,odisha,march,2016,15.2,2508.2317
37.73333333,40.96666667,7.066666667,29.692,0.113333333,odisha,april,2016,8.6,1835.2124
36.67741935,49.70967742,7.870967742,29.64516129,0.564516129,odisha,may,2016,74.9,1635.1446
34.33333333,59.8,8.666666667,29.583,2.07,odisha,june,2016,164.2,1695.6132
29.80645161,77.48387097,7.387096774,29.52903226,4.735483871,odisha,july,2016,280.3,2274.8854
29.38709677,78.58064516,8.129032258,29.56483871,3.496774194,odisha,august,2016,320.8,2021.5441
29.0,81.83333333,7.866666667,29.665,3.24,odisha,september,2016,266.2,1885.3487
28.06451613,66.03225806,5.64516129,29.77677419,0.809677419,odisha,october,2016,93.5,2299.487
24.56666667,56.53333333,5.0,29.911,0.126666667,odisha,november,2016,10.4,2722.668
22.51612903,57.19354839,3.935483871,29.95935484,0.0,odisha,december,2016,0.5,3166.2625
26.32258065,70.67741935,14.93548387,29.9516129,0.093548387,puducherry,january,2016,0.7,4053.7584
27.37931034,72.24137931,12.75862069,29.93275862,0.037931034,puducherry,february,2016,0.0,4074.1536
29.12903226,71.06451613,14.41935484,29.88096774,0.019354839,puducherry,march,2016,0.4,3883.7136
31.2,72.13333333,18.5,29.791,0.09,puducherry,april,2016,0.0,2841.6192
32.12903226,68.83870968,18.38709677,29.7283871,2.783870968,puducherry,may,2016,125.3,2531.8368
31.56666667,64.93333333,18.7,29.694,2.263333333,puducherry,june,2016,45.9,2625.4656
31.22580645,64.51612903,16.87096774,29.69935484,1.683870968,puducherry,july,2016,20.7,3522.4032
31.35483871,64.87096774,17.16129032,29.70806452,1.764516129,puducherry,august,2016,155.7,3130.1328
30.36666667,69.8,14.93333333,29.736,3.203333333,puducherry,september,2016,115.0,2919.2496
29.77419355,69.03225806,11.70967742,29.79290323,2.035483871,puducherry,october,2016,39.2,3560.496
27.93333333,71.53333333,17.56666667,29.86933333,1.136666667,puducherry,november,2016,54.6,4215.744
26.58064516,72.16129032,18.90322581,29.8883871,1.119354839,puducherry,december,2016,98.1,4902.6
18.67741935,35.51612903,6.64516129,30.03774194,0.209677419,punjab,january,2016,6.5,22549.0311
23.20689655,29.13793103,8.586206897,30.00448276,0.0,punjab,february,2016,6.0,22662.4794
26.87096774,41.03225806,9.903225806,29.88967742,1.535483871,punjab,march,2016,34.6,21603.1569
33.43333333,22.7,10.4,29.71366667,0.38,punjab,april,2016,0.8,15806.5068
40.35483871,19.19354839,9.419354839,29.52032258,0.422580645,punjab,may,2016,24.8,14083.3422
43.33333333,21.7,8.933333333,29.431,0.036666667,punjab,june,2016,52.6,14604.1524
40.32258065,34.70967742,8.032258065,29.37806452,0.664516129,punjab,july,2016,153.1,19593.3678
38.51612903,36.5483871,7.677419355,29.4816129,0.25483871,punjab,august,2016,144.8,17411.363699999998
38.5,28.93333333,7.333333333,29.597,0.053333333,punjab,september,2016,17.4,16238.325899999998
34.48387097,17.4516129,5.580645161,29.75741935,0.0,punjab,october,2016,1.9,19805.259
26.86666667,18.03333333,6.633333333,29.93166667,0.0,punjab,november,2016,0.5,23450.076
22.22580645,24.38709677,6.451612903,29.99806452,0.0,punjab,december,2016,1.1,27270.7125
19.70967742,38.67741935,8.677419355,30.02032258,0.009677419,rajasthan,january,2016,0.3,51769.8729
23.03448276,25.72413793,10.65517241,30.00413793,0.031034483,rajasthan,february,2016,1.1,52030.3366
29.48387097,25.35483871,11.51612903,29.89064516,0.1,rajasthan,march,2016,5.4,49598.2591
34.83333333,16.2,12.66666667,29.74866667,0.06,rajasthan,april,2016,0.2,36289.8452
38.06451613,23.16129032,18.12903226,29.62290323,0.04516129,rajasthan,may,2016,6.5,32333.6658
38.36666667,30.8,14.53333333,29.556,0.186666667,rajasthan,june,2016,45.8,33529.3836
33.67741935,55.58064516,13.96774194,29.50967742,2.829032258,rajasthan,july,2016,189.0,44984.0242
30.83870968,67.32258065,12.93548387,29.58322581,3.080645161,rajasthan,august,2016,277.6,39974.4043
31.9,48.93333333,11.8,29.711,0.026666667,rajasthan,september,2016,23.9,37281.2501
30.4516129,32.70967742,9.677419355,29.83064516,0.003225806,rajasthan,october,2016,24.5,45470.501
25.1,21.8,8.266666667,29.969,0.0,rajasthan,november,2016,0.0,53838.56399999999
21.61290323,31.0,7.290322581,30.00483871,0.0,rajasthan,december,2016,0.0,62610.2875
8.193548387,50.51612903,8.290322581,30.00774194,0.409677419,sikkim,january,2016,54.2,2280.2391
12.37931034,42.31034483,9.689655172,30.02896552,0.310344828,sikkim,february,2016,22.7,2291.7114
15.61290323,39.93548387,8.838709677,29.98322581,0.264516129,sikkim,march,2016,214.3,2184.5889
18.16666667,48.56666667,10.2,29.85066667,1.126666667,sikkim,april,2016,181.7,1598.4108
18.5483871,61.48387097,7.838709677,29.82967742,2.738709677,sikkim,may,2016,337.4,1424.1582
20.3,71.9,6.733333333,29.77166667,5.79,sikkim,june,2016,485.5,1476.8244
20.03225806,73.70967742,6.129032258,29.71,5.690322581,sikkim,july,2016,515.6,1981.3518
21.77419355,63.87096774,6.064516129,29.76548387,3.929032258,sikkim,august,2016,255.8,1760.6997
19.73333333,71.76666667,6.066666667,29.83833333,3.19,sikkim,september,2016,561.0,1642.0779
17.93548387,62.19354839,7.0,29.91483871,0.729032258,sikkim,october,2016,128.1,2002.779
15.23333333,53.33333333,7.966666667,30.016,0.02,sikkim,november,2016,0.0,2371.356
12.96774194,47.64516129,7.290322581,30.03096774,0.067741935,sikkim,december,2016,0.2,2757.7125
27.12903226,67.16129032,12.77419355,29.94387097,0.035483871,tamil-nadu,january,2016,2.5,161390.25629999998
29.4137931,62.31034483,12.31034483,29.93172414,0.072413793,tamil-nadu,february,2016,0.8,162202.2402
32.25806452,56.67741935,11.16129032,29.88193548,0.048387097,tamil-nadu,march,2016,3.1,154620.34769999998
35.0,51.3,11.06666667,29.80166667,0.44,tamil-nadu,april,2016,6.3,113131.9644
34.35483871,52.38709677,13.4516129,29.74870968,1.312903226,tamil-nadu,may,2016,102.4,100798.7526
33.0,51.33333333,18.36666667,29.729,0.853333333,tamil-nadu,june,2016,63.1,104526.3492
33.35483871,50.12903226,19.67741935,29.72935484,0.416129032,tamil-nadu,july,2016,87.0,140235.67740000002
33.25806452,49.90322581,18.4516129,29.73612903,0.541935484,tamil-nadu,august,2016,54.8,124618.4121
32.66666667,53.63333333,14.86666667,29.759,1.196666667,tamil-nadu,september,2016,48.8,116222.6247
30.74193548,63.38709677,8.451612903,29.80870968,2.377419355,tamil-nadu,october,2016,65.9,141752.247
28.03333333,69.76666667,10.83333333,29.874,0.403333333,tamil-nadu,november,2016,33.7,167839.30800000002
26.90322581,69.12903226,11.38709677,29.89,0.225806452,tamil-nadu,december,2016,66.4,195184.7625
25.51612903,44.4516129,10.80645161,29.95935484,0.051612903,telangana,january,2016,1.2,5658.3711
29.62068966,40.93103448,14.44827586,29.90965517,0.079310345,telangana,february,2016,0.2,5686.839400000001
32.70967742,37.06451613,13.90322581,29.84870968,0.361290323,telangana,march,2016,11.5,5421.0169000000005
36.53333333,26.86666667,12.36666667,29.736,0.016666667,telangana,april,2016,4.3,3966.4268000000006
36.25806452,34.06451613,15.83870968,29.67806452,0.948387097,telangana,may,2016,55.1,3534.0222000000003
31.46666667,58.53333333,17.46666667,29.635,3.313333333,telangana,june,2016,194.0,3664.7124
27.12903226,77.16129032,20.12903226,29.63258065,5.887096774,telangana,july,2016,235.8,4916.687800000001
27.5483871,74.93548387,17.74193548,29.66741935,1.532258065,telangana,august,2016,133.7,4369.1437000000005
26.46666667,82.7,15.03333333,29.707,3.103333333,telangana,september,2016,336.3,4074.7859
25.87096774,68.09677419,10.51612903,29.81806452,0.425806452,telangana,october,2016,70.4,4969.859
23.93333333,51.56666667,7.9,29.92166667,0.0,telangana,november,2016,0.5,5884.476000000001
23.38709677,45.4516129,8.35483871,29.94774194,0.006451613,telangana,december,2016,0.4,6843.2125
20.0,62.32258065,5.0,29.98451613,0.067741935,tripura,january,2016,2.9,1266.7995
24.79310345,55.93103448,6.75862069,29.95793103,0.417241379,tripura,february,2016,63.2,1273.1729999999998
28.90322581,50.41935484,6.451612903,29.87483871,1.177419355,tripura,march,2016,118.7,1213.6605
29.73333333,74.2,8.633333333,29.757,6.596666667,tripura,april,2016,224.7,888.0059999999999
29.74193548,76.90322581,6.193548387,29.71774194,6.870967742,tripura,may,2016,495.0,791.199
29.5,84.6,7.233333333,29.658,7.5,tripura,june,2016,254.1,820.4580000000001
29.03225806,87.25806452,8.741935484,29.58322581,5.929032258,tripura,july,2016,322.7,1100.751
29.80645161,83.64516129,7.258064516,29.60741935,4.2,tripura,august,2016,356.5,978.1665
29.03333333,84.93333333,5.766666667,29.706,4.706666667,tripura,september,2016,255.6,912.2655
27.5483871,83.41935484,4.774193548,29.77032258,2.993548387,tripura,october,2016,122.8,1112.655
23.5,80.93333333,4.366666667,29.893,1.983333333,tripura,november,2016,163.7,1317.42
21.77419355,74.32258065,4.193548387,29.93903226,0.022580645,tripura,december,2016,2.0,1532.0625
